scope,fold,component,feature,loading,explained_variance_ratio,cumulative_explained_variance,n_components_selected,whiten,pc1_var_ratio,pc1_top_feature,pc1_top_loading_abs,evr_threshold,pc1_ratio_threshold,issues_loading_min
fold,3.0,2,issues_closed_8w_count,0.32213342255333755,0.2424688903499408,0.8229022995172675,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,3.0,2,releases_8w_count,0.801163153797585,0.2424688903499408,0.8229022995172675,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,3.0,3,commits_8w_sum,-0.2202042907284244,0.13854915791481678,0.9614514574320843,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,3.0,3,contributors_8w_unique,-0.17621273429522566,0.13854915791481678,0.9614514574320843,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,3.0,3,issues_closed_8w_count,0.8175613761065261,0.13854915791481678,0.9614514574320843,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,3.0,3,releases_8w_count,-0.5020483432059059,0.13854915791481678,0.9614514574320843,3,False,0.5804334091673267,commits_8w_sum,0.5862276019977782,0.9,0.7,0.7
fold,4.0,1,commits_8w_sum,0.5806511498609261,0.5831206358990277,0.5831206358990277,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,1,contributors_8w_unique,0.5762796887613553,0.5831206358990277,0.5831206358990277,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,1,issues_closed_8w_count,0.47354628963798295,0.5831206358990277,0.5831206358990277,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,1,releases_8w_count,0.3263431844797738,0.5831206358990277,0.5831206358990277,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,2,commits_8w_sum,-0.339953742384751,0.23792666354685224,0.82104729944588,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,2,contributors_8w_unique,-0.3747302650179874,0.23792666354685224,0.82104729944588,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,2,issues_closed_8w_count,0.32118609697747025,0.23792666354685224,0.82104729944588,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,2,releases_8w_count,0.800529932373881,0.23792666354685224,0.82104729944588,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,3,commits_8w_sum,-0.2218198425138277,0.14086689389462986,0.9619141933405098,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,3,contributors_8w_unique,-0.16642794004219555,0.14086689389462986,0.9619141933405098,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,3,issues_closed_8w_count,0.8198016933303663,0.14086689389462986,0.9619141933405098,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,4.0,3,releases_8w_count,-0.5010218377008292,0.14086689389462986,0.9619141933405098,3,False,0.5831206358990277,commits_8w_sum,0.5806511498609261,0.9,0.7,0.7
fold,5.0,1,commits_8w_sum,0.578251123653804,0.5826774148222001,0.5826774148222001,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,1,contributors_8w_unique,0.5686868386835776,0.5826774148222001,0.5826774148222001,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,1,issues_closed_8w_count,0.46747443594915294,0.5826774148222001,0.5826774148222001,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,1,releases_8w_count,0.35169385726113117,0.5826774148222001,0.5826774148222001,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,2,commits_8w_sum,-0.3637246401677421,0.24207506690325528,0.8247524817254555,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,2,contributors_8w_unique,-0.40740051778702563,0.24207506690325528,0.8247524817254555,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,2,issues_closed_8w_count,0.3863228619672719,0.24207506690325528,0.8247524817254555,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,2,releases_8w_count,0.743292573999718,0.24207506690325528,0.8247524817254555,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,3,commits_8w_sum,-0.1649097275628999,0.13687890654658008,0.9616313882720355,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,3,contributors_8w_unique,-0.13476616416484424,0.13687890654658008,0.9616313882720355,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,3,issues_closed_8w_count,0.7951219095135548,0.13687890654658008,0.9616313882720355,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
fold,5.0,3,releases_8w_count,-0.5678239267263604,0.13687890654658008,0.9616313882720355,3,False,0.5826774148222001,commits_8w_sum,0.578251123653804,0.9,0.7,0.7
full,,1,commits_8w_sum,0.5814267545031082,0.5829109513347575,0.5829109513347575,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,1,contributors_8w_unique,0.5718437541665689,0.5829109513347575,0.5829109513347575,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,1,issues_closed_8w_count,0.4740029898193275,0.5829109513347575,0.5829109513347575,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,1,releases_8w_count,0.3320524290093439,0.5829109513347575,0.5829109513347575,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,2,commits_8w_sum,-0.3401304493700069,0.24112942047501354,0.824040371809771,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,2,contributors_8w_unique,-0.39261693093153033,0.24112942047501354,0.824040371809771,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,2,issues_closed_8w_count,0.34244710276064017,0.24112942047501354,0.824040371809771,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,2,releases_8w_count,0.7828749611324324,0.24112942047501354,0.824040371809771,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,3,commits_8w_sum,-0.20690116002208397,0.1379376239715254,0.9619779957812964,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,3,contributors_8w_unique,-0.15779484936629795,0.1379376239715254,0.9619779957812964,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,3,issues_closed_8w_count,0.8111108785308755,0.1379376239715254,0.9619779957812964,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
full,,3,releases_8w_count,-0.52382424363889,0.1379376239715254,0.9619779957812964,3,False,0.5829109513347575,commits_8w_sum,0.5814267545031082,0.9,0.7,0.7
